article,date,pageview
AIDS orphan,2014-10-19,11
AIDS orphan,2014-10-20,33
AIDS orphan,2014-10-21,31
AIDS orphan,2014-10-22,12
AIDS orphan,2014-10-23,22
AIDS orphan,2014-10-24,22
AIDS orphan,2014-10-25,23
AIDS orphan,2014-10-26,5
AIDS orphan,2014-10-27,21
AIDS orphan,2014-10-28,22
AIDS orphan,2014-10-29,32
AIDS orphan,2014-10-30,24
AIDS orphan,2014-10-31,21
AIDS orphan,2014-11-01,22
AIDS orphan,2014-11-02,18
AIDS orphan,2014-11-03,21
AIDS orphan,2014-11-04,47
AIDS orphan,2014-11-05,22
AIDS orphan,2014-11-06,40
AIDS orphan,2014-11-07,23
AIDS orphan,2014-11-08,24
AIDS orphan,2014-11-09,31
AIDS orphan,2014-11-10,25
AIDS orphan,2014-11-11,29
AIDS orphan,2014-11-12,24
AIDS orphan,2014-11-13,26
AIDS orphan,2014-11-14,27
AIDS orphan,2014-11-15,43
AIDS orphan,2014-11-16,23
AIDS orphan,2014-11-17,39
AIDS orphan,2014-11-18,18
AIDS orphan,2014-11-19,21
AIDS orphan,2014-11-20,25
AIDS orphan,2014-11-21,31
AIDS orphan,2014-11-22,31
AIDS orphan,2014-11-23,19
AIDS orphan,2014-11-24,29
AIDS orphan,2014-11-25,32
AIDS orphan,2014-11-26,33
AIDS orphan,2014-11-27,22
AIDS orphan,2014-11-28,22
AIDS orphan,2014-11-29,30
AIDS orphan,2014-11-30,9
AIDS orphan,2014-11-31,0
AIDS orphan,2014-12-01,44
AIDS orphan,2014-12-02,37
AIDS orphan,2014-12-03,21
AIDS orphan,2014-12-04,22
AIDS orphan,2014-12-05,13
AIDS orphan,2014-12-06,19
AIDS orphan,2014-12-07,21
AIDS orphan,2014-12-08,44
AIDS orphan,2014-12-09,89
AIDS orphan,2014-12-10,21
AIDS orphan,2014-12-11,41
AIDS orphan,2014-12-12,34
AIDS orphan,2014-12-13,20
AIDS orphan,2014-12-14,24
AIDS orphan,2014-12-15,20
AIDS orphan,2014-12-16,25
AIDS orphan,2014-12-17,30
AIDS orphan,2014-12-18,23
AIDS orphan,2014-12-19,22
AIDS orphan,2014-12-20,36
AIDS orphan,2014-12-21,44
AIDS orphan,2014-12-22,25
AIDS orphan,2014-12-23,23
AIDS orphan,2014-12-24,20
AIDS orphan,2014-12-25,21
AIDS orphan,2014-12-26,22
AIDS orphan,2014-12-27,18
AIDS orphan,2014-12-28,17
AIDS orphan,2014-12-29,21
AIDS orphan,2014-12-30,14
AIDS orphan,2014-12-31,16
Acid,2014-01-01,1282
Acid,2014-01-02,2102
Acid,2014-01-03,2064
Acid,2014-01-04,1621
Acid,2014-01-05,247
Acid,2014-01-06,0
Acid,2014-01-07,3578
Acid,2014-01-08,3230
Acid,2014-01-09,3369
Acid,2014-01-10,3033
Acid,2014-01-11,1862
Acid,2014-01-12,2218
Acid,2014-01-13,3376
Acid,2014-01-14,3384
Acid,2014-01-15,3529
Acid,2014-01-16,3525
Acid,2014-01-17,3013
Acid,2014-01-18,1925
Acid,2014-01-19,2048
Acid,2014-01-20,3072
Acid,2014-01-21,3452
Acid,2014-01-22,3635
Acid,2014-01-23,3496
Acid,2014-01-24,3011
Acid,2014-01-25,1978
Acid,2014-01-26,2158
Acid,2014-01-27,3489
Acid,2014-01-28,3631
Acid,2014-01-29,3519
Acid,2014-01-30,3624
Acid,2014-01-31,2761
Acid,2014-02-01,1961
Acid,2014-02-02,2346
Acid,2014-02-03,3436
Acid,2014-02-04,3858
Acid,2014-02-05,3780
Acid,2014-02-06,3712
Acid,2014-02-07,3274
Acid,2014-02-08,2051
Acid,2014-02-09,2527
Acid,2014-02-10,3742
Acid,2014-02-11,3973
Acid,2014-02-12,3646
Acid,2014-02-13,3422
Acid,2014-02-14,2773
Acid,2014-02-15,1918
Acid,2014-02-16,2194
Acid,2014-02-17,3402
Acid,2014-02-18,3557
Acid,2014-02-19,3584
Acid,2014-02-20,3539
Acid,2014-02-21,2977
Acid,2014-02-22,1922
Acid,2014-02-23,2071
Acid,2014-02-24,3514
Acid,2014-02-25,3974
Acid,2014-02-26,3843
Acid,2014-02-27,3660
Acid,2014-02-28,3023
Acid,2014-02-29,0
Acid,2014-02-30,0
Acid,2014-02-31,0
Acid,2014-03-01,1963
Acid,2014-03-02,2345
Acid,2014-03-03,3641
Acid,2014-03-04,3552
Acid,2014-03-05,3986
Acid,2014-03-06,4188
Acid,2014-03-07,3473
Acid,2014-03-08,2054
Acid,2014-03-09,2494
Acid,2014-03-10,3671
Acid,2014-03-11,3769
Acid,2014-03-12,3596
Acid,2014-03-13,3401
Acid,2014-03-14,2927
Acid,2014-03-15,1946
Acid,2014-03-16,2208
Acid,2014-03-17,3745
Acid,2014-03-18,3715
Acid,2014-03-19,3746
Acid,2014-03-20,3721
Acid,2014-03-21,3183
Acid,2014-03-22,1988
Acid,2014-03-23,2458
Acid,2014-03-24,3598
Acid,2014-03-25,4000
Acid,2014-03-26,3833
Acid,2014-03-27,3537
Acid,2014-03-28,2927
Acid,2014-03-29,1913
Acid,2014-03-30,2107
Acid,2014-03-31,3400
Acid,2014-04-01,3508
Acid,2014-04-02,3487
Acid,2014-04-03,3498
Acid,2014-04-04,2967
Acid,2014-04-05,1831
Acid,2014-04-06,2139
Acid,2014-04-07,3589
Acid,2014-04-08,3727
Acid,2014-04-09,3736
Acid,2014-04-10,3451
Acid,2014-04-11,3036
Acid,2014-04-12,1962
Acid,2014-04-13,1909
Acid,2014-04-14,3403
Acid,2014-04-15,3480
Acid,2014-04-16,3454
Acid,2014-04-17,3057
Acid,2014-04-18,2394
Acid,2014-04-19,1816
Acid,2014-04-20,1819
Acid,2014-04-21,3000
Acid,2014-04-22,3720
Acid,2014-04-23,3533
Acid,2014-04-24,3452
Acid,2014-04-25,3461
Acid,2014-04-26,2343
Acid,2014-04-27,2513
Acid,2014-04-28,3939
Acid,2014-04-29,3977
Acid,2014-04-30,3490
Acid,2014-04-31,0
Acid,2014-05-01,3191
Acid,2014-05-02,3095
Acid,2014-05-03,1990
Acid,2014-05-04,2332
Acid,2014-05-05,3589
Acid,2014-05-06,3723
Acid,2014-05-07,3727
Acid,2014-05-08,3586
Acid,2014-05-09,3234
Acid,2014-05-10,1894
Acid,2014-05-11,2071
Acid,2014-05-12,3730
Acid,2014-05-13,3889
Acid,2014-05-14,3751
Acid,2014-05-15,3497
Acid,2014-05-16,2879
Acid,2014-05-17,1812
Acid,2014-05-18,2006
Acid,2014-05-19,3386
Acid,2014-05-20,3597
Acid,2014-05-21,3615
Acid,2014-05-22,3323
Acid,2014-05-23,3158
Acid,2014-05-24,1729
Acid,2014-05-25,1906
Acid,2014-05-26,2742
Acid,2014-05-27,3364
Acid,2014-05-28,3315
Acid,2014-05-29,3045
Acid,2014-05-30,2594
Acid,2014-05-31,1707
Acid,2014-06-01,2289
Acid,2014-06-02,3533
Acid,2014-06-03,3406
Acid,2014-06-04,3314
Acid,2014-06-05,3133
Acid,2014-06-06,2767
Acid,2014-06-07,1658
Acid,2014-06-08,1947
Acid,2014-06-09,3117
Acid,2014-06-10,3245
Acid,2014-06-11,2922
Acid,2014-06-12,3107
Acid,2014-06-13,2500
Acid,2014-06-14,1762
Acid,2014-06-15,2050
Acid,2014-06-16,3197
Acid,2014-06-17,3138
Acid,2014-06-18,3101
Acid,2014-06-19,3296
Acid,2014-06-20,2554
Acid,2014-06-21,1728
Acid,2014-06-22,1998
Acid,2014-06-23,3160
Acid,2014-06-24,3064
Acid,2014-06-25,3169
Acid,2014-06-26,2874
Acid,2014-06-27,2357
Acid,2014-06-28,1576
Acid,2014-06-29,1795
Acid,2014-06-30,2982
Acid,2014-06-31,0
Acid,2014-07-01,2863
Acid,2014-07-02,2677
Acid,2014-07-03,2600
Acid,2014-07-04,2018
Acid,2014-07-05,1471
Acid,2014-07-06,1788
Acid,2014-07-07,3095
Acid,2014-07-08,3148
Acid,2014-07-09,2982
Acid,2014-07-10,2871
Acid,2014-07-11,2530
Acid,2014-07-12,1659
Acid,2014-07-13,1731
Acid,2014-07-14,2848
Acid,2014-07-15,3071
Acid,2014-07-16,2631
Acid,2014-07-17,2675
Acid,2014-07-18,2386
Acid,2014-07-19,1673
Acid,2014-07-20,1981
Acid,2014-07-21,3307
Acid,2014-07-22,3337
Acid,2014-07-23,3121
Acid,2014-07-24,3124
Acid,2014-07-25,2559
Acid,2014-07-26,1781
Acid,2014-07-27,2089
Acid,2014-07-28,2692
Acid,2014-07-29,3040
Acid,2014-07-30,3235
Acid,2014-07-31,7229
Acid,2014-08-01,3268
Acid,2014-08-02,2108
Acid,2014-08-03,2388
Acid,2014-08-04,3218
Acid,2014-08-05,3153
Acid,2014-08-06,3209
Acid,2014-08-07,3103
Acid,2014-08-08,2396
Acid,2014-08-09,1724
Acid,2014-08-10,1904
Acid,2014-08-11,2873
Acid,2014-08-12,2986
Acid,2014-08-13,3681
Acid,2014-08-14,2568
Acid,2014-08-15,2166
Acid,2014-08-16,1556
Acid,2014-08-17,1867
Acid,2014-08-18,2762
Acid,2014-08-19,2840
Acid,2014-08-20,2866
Acid,2014-08-21,2873
Acid,2014-08-22,2659
Acid,2014-08-23,1760
Acid,2014-08-24,1936
Acid,2014-08-25,2803
Acid,2014-08-26,2882
Acid,2014-08-27,2829
Acid,2014-08-28,0
Acid,2014-08-29,2278
Acid,2014-08-30,1612
Acid,2014-08-31,2083
Acid,2014-09-01,2535
Acid,2014-09-02,3181
Acid,2014-09-03,3291
Acid,2014-09-04,3199
Acid,2014-09-05,2746
Acid,2014-09-06,1922
Acid,2014-09-07,2088
Acid,2014-09-08,3047
Acid,2014-09-09,3492
Acid,2014-09-10,3675
Acid,2014-09-11,3648
Acid,2014-09-12,3196
Acid,2014-09-13,1818
Acid,2014-09-14,2254
Acid,2014-09-15,3459
Acid,2014-09-16,3518
Acid,2014-09-17,3545
Acid,2014-09-18,3422
Acid,2014-09-19,3107
Acid,2014-09-20,1953
Acid,2014-09-21,2161
Acid,2014-09-22,3598
Acid,2014-09-23,3999
Acid,2014-09-24,3677
Acid,2014-09-25,3655
Acid,2014-09-26,2940
Acid,2014-09-27,2089
Acid,2014-09-28,2353
Acid,2014-09-29,3614
Acid,2014-09-30,3584
Acid,2014-09-31,0
Acid,2014-10-01,3371
Acid,2014-10-02,3282
Acid,2014-10-03,2772
Acid,2014-10-04,1813
Acid,2014-10-05,1985
Acid,2014-10-06,3365
Acid,2014-10-07,3860
Acid,2014-10-08,3842
Acid,2014-10-09,3516
Acid,2014-10-10,2858
Acid,2014-10-11,1854
Acid,2014-10-12,2020
Acid,2014-10-13,3239
Acid,2014-10-14,3715
Acid,2014-10-15,3708
Acid,2014-10-16,3097
Acid,2014-10-17,2651
Acid,2014-10-18,1595
Acid,2014-10-19,1907
Acid,2014-10-20,3299
Acid,2014-10-21,3183
Acid,2014-10-22,3021
Acid,2014-10-23,2834
Acid,2014-10-24,2473
Acid,2014-10-25,1618
Acid,2014-10-26,1928
Acid,2014-10-27,3004
Acid,2014-10-28,3231
Acid,2014-10-29,3072
Acid,2014-10-30,2936
Acid,2014-10-31,2482
Acid,2014-11-01,1534
Acid,2014-11-02,1854
Acid,2014-11-03,3030
Acid,2014-11-04,3291
Acid,2014-11-05,3183
Acid,2014-11-06,3150
Acid,2014-11-07,2583
Acid,2014-11-08,1606
Acid,2014-11-09,2000
Acid,2014-11-10,3118
Acid,2014-11-11,2992
Acid,2014-11-12,3171
Acid,2014-11-13,3158
Acid,2014-11-14,2652
Acid,2014-11-15,1830
Acid,2014-11-16,2052
Acid,2014-11-17,3076
Acid,2014-11-18,3409
Acid,2014-11-19,3285
Acid,2014-11-20,2944
Acid,2014-11-21,2426
Acid,2014-11-22,1515
Acid,2014-11-23,1741
Acid,2014-11-24,3056
Acid,2014-11-25,2975
Acid,2014-11-26,2870
Acid,2014-11-27,2276
Acid,2014-11-28,1882
Acid,2014-11-29,1493
Acid,2014-11-30,1338
Acid,2014-11-31,0
Acid,2014-12-01,3106
Acid,2014-12-02,3072
Acid,2014-12-03,3166
Acid,2014-12-04,3146
Acid,2014-12-05,2707
Acid,2014-12-06,1664
Acid,2014-12-07,1764
Acid,2014-12-08,3094
Acid,2014-12-09,3204
Acid,2014-12-10,2997
Acid,2014-12-11,2981
Acid,2014-12-12,2452
Acid,2014-12-13,2153
Acid,2014-12-14,2179
Acid,2014-12-15,3040
Acid,2014-12-16,2859
Acid,2014-12-17,2749
Acid,2014-12-18,2487
Acid,2014-12-19,1924
Acid,2014-12-20,1163
Acid,2014-12-21,1105
Acid,2014-12-22,1672
Acid,2014-12-23,1626
Acid,2014-12-24,1248
Acid,2014-12-25,852
Acid,2014-12-26,1157
Acid,2014-12-27,1000
Acid,2014-12-28,1101
Acid,2014-12-29,1619
Acid,2014-12-30,1626
Acid,2014-12-31,1264
Africa Day,2014-01-01,8
Africa Day,2014-01-02,15
Africa Day,2014-01-03,13
Africa Day,2014-01-04,15
Africa Day,2014-01-05,0
Africa Day,2014-01-06,0
Africa Day,2014-01-07,19
Africa Day,2014-01-08,38
Africa Day,2014-01-09,42
Africa Day,2014-01-10,34
Africa Day,2014-01-11,16
Africa Day,2014-01-12,18
Africa Day,2014-01-13,26
Africa Day,2014-01-14,26
Africa Day,2014-01-15,27
Africa Day,2014-01-16,32
Africa Day,2014-01-17,18
Africa Day,2014-01-18,9
Africa Day,2014-01-19,18
Africa Day,2014-01-20,22
Africa Day,2014-01-21,37
Africa Day,2014-01-22,28
Africa Day,2014-01-23,28
Africa Day,2014-01-24,23
Africa Day,2014-01-25,23
Africa Day,2014-01-26,23
Africa Day,2014-01-27,35
Africa Day,2014-01-28,22
Africa Day,2014-01-29,26
Africa Day,2014-01-30,43
Africa Day,2014-01-31,33
Africa Day,2014-02-01,24
Africa Day,2014-02-02,21
Africa Day,2014-02-03,34
Africa Day,2014-02-04,45
Africa Day,2014-02-05,41
Africa Day,2014-02-06,45
Africa Day,2014-02-07,50
Africa Day,2014-02-08,28
Africa Day,2014-02-09,38
Africa Day,2014-02-10,62
Africa Day,2014-02-11,60
Africa Day,2014-02-12,48
Africa Day,2014-02-13,41
Africa Day,2014-02-14,42
Africa Day,2014-02-15,42
Africa Day,2014-02-16,34
Africa Day,2014-02-17,63
Africa Day,2014-02-18,40
Africa Day,2014-02-19,57
Africa Day,2014-02-20,43
Africa Day,2014-02-21,53
Africa Day,2014-02-22,34
Africa Day,2014-02-23,29
Africa Day,2014-02-24,62
Africa Day,2014-02-25,41
Africa Day,2014-02-26,54
Africa Day,2014-02-27,47
Africa Day,2014-02-28,48
Africa Day,2014-02-29,0
Africa Day,2014-02-30,0
Africa Day,2014-02-31,0
Africa Day,2014-03-01,30
Africa Day,2014-03-02,35
Africa Day,2014-03-03,68
Africa Day,2014-03-04,38
Africa Day,2014-03-05,51
Africa Day,2014-03-06,63
Africa Day,2014-03-07,52
Africa Day,2014-03-08,42
Africa Day,2014-03-09,35
Africa Day,2014-03-10,66
Africa Day,2014-03-11,55
Africa Day,2014-03-12,64
Africa Day,2014-03-13,66
Africa Day,2014-03-14,60
Africa Day,2014-03-15,48
Africa Day,2014-03-16,50
Africa Day,2014-03-17,52
Africa Day,2014-03-18,64
Africa Day,2014-03-19,53
Africa Day,2014-03-20,59
Africa Day,2014-03-21,46
Africa Day,2014-03-22,51
Africa Day,2014-03-23,54
Africa Day,2014-03-24,80
Africa Day,2014-03-25,79
Africa Day,2014-03-26,55
Africa Day,2014-03-27,73
Africa Day,2014-03-28,70
Africa Day,2014-03-29,60
Africa Day,2014-03-30,59
Africa Day,2014-03-31,99
Africa Day,2014-04-01,110
Africa Day,2014-04-02,79
Africa Day,2014-04-03,72
Africa Day,2014-04-04,65
Africa Day,2014-04-05,34
Africa Day,2014-04-06,59
Africa Day,2014-04-07,81
Africa Day,2014-04-08,98
Africa Day,2014-04-09,72
Africa Day,2014-04-10,82
Africa Day,2014-04-11,59
Africa Day,2014-04-12,60
Africa Day,2014-04-13,52
Africa Day,2014-04-14,82
Africa Day,2014-04-15,96
Africa Day,2014-04-16,103
Africa Day,2014-04-17,84
Africa Day,2014-04-18,52
Africa Day,2014-04-19,36
Africa Day,2014-04-20,42
Africa Day,2014-04-21,87
Africa Day,2014-04-22,89
Africa Day,2014-04-23,159
Africa Day,2014-04-24,574
Africa Day,2014-04-25,105
Africa Day,2014-04-26,52
Africa Day,2014-04-27,53
Africa Day,2014-04-28,135
Africa Day,2014-04-29,131
Africa Day,2014-04-30,119
Africa Day,2014-04-31,0
Africa Day,2014-05-01,86
Africa Day,2014-05-02,128
Africa Day,2014-05-03,70
Africa Day,2014-05-04,87
Africa Day,2014-05-05,120
Africa Day,2014-05-06,151
Africa Day,2014-05-07,131
Africa Day,2014-05-08,148
Africa Day,2014-05-09,139
Africa Day,2014-05-10,93
Africa Day,2014-05-11,87
Africa Day,2014-05-12,202
Africa Day,2014-05-13,146
Africa Day,2014-05-14,181
Africa Day,2014-05-15,177
Africa Day,2014-05-16,165
Africa Day,2014-05-17,111
Africa Day,2014-05-18,112
Africa Day,2014-05-19,324
Africa Day,2014-05-20,413
Africa Day,2014-05-21,378
Africa Day,2014-05-22,498
Africa Day,2014-05-23,821
Africa Day,2014-05-24,703
Africa Day,2014-05-25,2002
Africa Day,2014-05-26,976
Africa Day,2014-05-27,389
Africa Day,2014-05-28,196
Africa Day,2014-05-29,178
Africa Day,2014-05-30,98
Africa Day,2014-05-31,76
Africa Day,2014-06-01,100
Africa Day,2014-06-02,101
Africa Day,2014-06-03,110
Africa Day,2014-06-04,75
Africa Day,2014-06-05,80
Africa Day,2014-06-06,55
Africa Day,2014-06-07,63
Africa Day,2014-06-08,54
Africa Day,2014-06-09,87
Africa Day,2014-06-10,69
Africa Day,2014-06-11,85
Africa Day,2014-06-12,50
Africa Day,2014-06-13,41
Africa Day,2014-06-14,60
Africa Day,2014-06-15,53
Africa Day,2014-06-16,52
Africa Day,2014-06-17,69
Africa Day,2014-06-18,59
Africa Day,2014-06-19,54
Africa Day,2014-06-20,47
Africa Day,2014-06-21,39
Africa Day,2014-06-22,42
Africa Day,2014-06-23,56
Africa Day,2014-06-24,64
Africa Day,2014-06-25,60
Africa Day,2014-06-26,44
Africa Day,2014-06-27,61
Africa Day,2014-06-28,46
Africa Day,2014-06-29,40
Africa Day,2014-06-30,68
Africa Day,2014-06-31,0
Africa Day,2014-07-01,74
Africa Day,2014-07-02,70
Africa Day,2014-07-03,56
Africa Day,2014-07-04,52
Africa Day,2014-07-05,51
Africa Day,2014-07-06,49
Africa Day,2014-07-07,46
Africa Day,2014-07-08,48
Africa Day,2014-07-09,47
Africa Day,2014-07-10,40
Africa Day,2014-07-11,47
Africa Day,2014-07-12,44
Africa Day,2014-07-13,49
Africa Day,2014-07-14,64
Africa Day,2014-07-15,39
Africa Day,2014-07-16,61
Africa Day,2014-07-17,40
Africa Day,2014-07-18,51
Africa Day,2014-07-19,50
Africa Day,2014-07-20,38
Africa Day,2014-07-21,42
Africa Day,2014-07-22,69
Africa Day,2014-07-23,47
Africa Day,2014-07-24,53
Africa Day,2014-07-25,59
Africa Day,2014-07-26,53
Africa Day,2014-07-27,53
Africa Day,2014-07-28,51
Africa Day,2014-07-29,73
Africa Day,2014-07-30,70
Africa Day,2014-07-31,63
Africa Day,2014-08-01,63
Africa Day,2014-08-02,49
Africa Day,2014-08-03,51
Africa Day,2014-08-04,58
Africa Day,2014-08-05,58
Africa Day,2014-08-06,66
Africa Day,2014-08-07,70
Africa Day,2014-08-08,49
Africa Day,2014-08-09,39
Africa Day,2014-08-10,64
Africa Day,2014-08-11,61
Africa Day,2014-08-12,71
Africa Day,2014-08-13,88
Africa Day,2014-08-14,57
Africa Day,2014-08-15,52
Africa Day,2014-08-16,51
Africa Day,2014-08-17,61
Africa Day,2014-08-18,71
Africa Day,2014-08-19,76
Africa Day,2014-08-20,84
Africa Day,2014-08-21,78
Africa Day,2014-08-22,64
Africa Day,2014-08-23,38
Africa Day,2014-08-24,66
Africa Day,2014-08-25,62
Africa Day,2014-08-26,69
Africa Day,2014-08-27,67
Africa Day,2014-08-28,0
Africa Day,2014-08-29,75
Africa Day,2014-08-30,66
Africa Day,2014-08-31,70
Africa Day,2014-09-01,70
Africa Day,2014-09-02,76
Africa Day,2014-09-03,57
Africa Day,2014-09-04,65
Africa Day,2014-09-05,63
Africa Day,2014-09-06,52
Africa Day,2014-09-07,65
Africa Day,2014-09-08,73
Africa Day,2014-09-09,89
Africa Day,2014-09-10,98
Africa Day,2014-09-11,80
Africa Day,2014-09-12,65
Africa Day,2014-09-13,60
Africa Day,2014-09-14,64
Africa Day,2014-09-15,77
Africa Day,2014-09-16,52
Africa Day,2014-09-17,66
Africa Day,2014-09-18,57
Africa Day,2014-09-19,55
Africa Day,2014-09-20,41
Africa Day,2014-09-21,63
Africa Day,2014-09-22,74
Africa Day,2014-09-23,62
Africa Day,2014-09-24,58
Africa Day,2014-09-25,75
Africa Day,2014-09-26,54
Africa Day,2014-09-27,69
Africa Day,2014-09-28,38
Africa Day,2014-09-29,75
Africa Day,2014-09-30,48
Africa Day,2014-09-31,0
Africa Day,2014-10-01,58
Africa Day,2014-10-02,58
Africa Day,2014-10-03,54
Africa Day,2014-10-04,33
Africa Day,2014-10-05,40
Africa Day,2014-10-06,57
Africa Day,2014-10-07,49
Africa Day,2014-10-08,83
Africa Day,2014-10-09,67
Africa Day,2014-10-10,53
Africa Day,2014-10-11,36
Africa Day,2014-10-12,43
Africa Day,2014-10-13,45
Africa Day,2014-10-14,55
Africa Day,2014-10-15,48
Africa Day,2014-10-16,52
Africa Day,2014-10-17,42
Africa Day,2014-10-18,50
Africa Day,2014-10-19,35
Africa Day,2014-10-20,75
Africa Day,2014-10-21,74
Africa Day,2014-10-22,62
Africa Day,2014-10-23,45
Africa Day,2014-10-24,52
Africa Day,2014-10-25,38
Africa Day,2014-10-26,50
Africa Day,2014-10-27,60
Africa Day,2014-10-28,64
Africa Day,2014-10-29,49
Africa Day,2014-10-30,62
Africa Day,2014-10-31,45
Africa Day,2014-11-01,47
Africa Day,2014-11-02,48
Africa Day,2014-11-03,74
Africa Day,2014-11-04,67
Africa Day,2014-11-05,59
Africa Day,2014-11-06,62
Africa Day,2014-11-07,51
Africa Day,2014-11-08,73
Africa Day,2014-11-09,58
Africa Day,2014-11-10,64
Africa Day,2014-11-11,72
Africa Day,2014-11-12,61
Africa Day,2014-11-13,50
Africa Day,2014-11-14,66
Africa Day,2014-11-15,135
Africa Day,2014-11-16,49
Africa Day,2014-11-17,56
Africa Day,2014-11-18,62
Africa Day,2014-11-19,46
Africa Day,2014-11-20,48
Africa Day,2014-11-21,49
Africa Day,2014-11-22,36
Africa Day,2014-11-23,37
Africa Day,2014-11-24,53
Africa Day,2014-11-25,44
Africa Day,2014-11-26,47
Africa Day,2014-11-27,46
Africa Day,2014-11-28,60
Africa Day,2014-11-29,37
Africa Day,2014-11-30,27
Africa Day,2014-11-31,0
Africa Day,2014-12-01,56
Africa Day,2014-12-02,60
Africa Day,2014-12-03,65
Africa Day,2014-12-04,154
Africa Day,2014-12-05,72
Africa Day,2014-12-06,39
Africa Day,2014-12-07,42
Africa Day,2014-12-08,140
Africa Day,2014-12-09,48
Africa Day,2014-12-10,48
Africa Day,2014-12-11,131
Africa Day,2014-12-12,51
Africa Day,2014-12-13,47
Africa Day,2014-12-14,45
Africa Day,2014-12-15,71
Africa Day,2014-12-16,50
Africa Day,2014-12-17,53
Africa Day,2014-12-18,56
Africa Day,2014-12-19,44
Africa Day,2014-12-20,39
Africa Day,2014-12-21,33
Africa Day,2014-12-22,50
Africa Day,2014-12-23,44
Africa Day,2014-12-24,35
Africa Day,2014-12-25,36
Africa Day,2014-12-26,36
Africa Day,2014-12-27,40
